"id","gen","sp","ssp","en","lat","lng","file","q","rec_length","species"
"34618","Aphelocoma","wollweberi","couchii","Mexican Jay",29.242,-103.3034,"//www.xeno-canto.org/34618/download","A",39,"Aphelocoma wollweberi"
"34617","Aphelocoma","wollweberi","couchii","Mexican Jay",29.242,-103.3034,"//www.xeno-canto.org/34617/download","A",45,"Aphelocoma wollweberi"
"34616","Aphelocoma","wollweberi","couchii","Mexican Jay",29.242,-103.3034,"//www.xeno-canto.org/34616/download","A",34,"Aphelocoma wollweberi"
"34615","Aphelocoma","wollweberi","couchii","Mexican Jay",29.242,-103.3034,"//www.xeno-canto.org/34615/download","A",41,"Aphelocoma wollweberi"
"505918","Baeolophus","atricristatus","","Black-crested Titmouse",26.1475,-97.9889,"//www.xeno-canto.org/505918/download","A",13,"Baeolophus atricristatus"
"404703","Baeolophus","atricristatus","","Black-crested Titmouse",29.2834,-100.3724,"//www.xeno-canto.org/404703/download","A",24,"Baeolophus atricristatus"
"278591","Baeolophus","atricristatus","","Black-crested Titmouse",26.0737,-98.1442,"//www.xeno-canto.org/278591/download","A",74,"Baeolophus atricristatus"
"163949","Baeolophus","atricristatus","","Black-crested Titmouse",29.2437,-103.2928,"//www.xeno-canto.org/163949/download","A",8,"Baeolophus atricristatus"
"147281","Baeolophus","atricristatus","","Black-crested Titmouse",26.0737,-98.1442,"//www.xeno-canto.org/147281/download","A",22,"Baeolophus atricristatus"
"147279","Baeolophus","atricristatus","","Black-crested Titmouse",26.0737,-98.1442,"//www.xeno-canto.org/147279/download","A",56,"Baeolophus atricristatus"
"141457","Baeolophus","atricristatus","","Black-crested Titmouse",29.8168,-99.5767,"//www.xeno-canto.org/141457/download","A",42,"Baeolophus atricristatus"
"141456","Baeolophus","atricristatus","","Black-crested Titmouse",29.6374,-98.6288,"//www.xeno-canto.org/141456/download","A",53,"Baeolophus atricristatus"
"141455","Baeolophus","atricristatus","","Black-crested Titmouse",29.6374,-98.6288,"//www.xeno-canto.org/141455/download","A",56,"Baeolophus atricristatus"
"141453","Baeolophus","atricristatus","","Black-crested Titmouse",30.506,-97.9796,"//www.xeno-canto.org/141453/download","A",126,"Baeolophus atricristatus"
"123414","Baeolophus","atricristatus","","Black-crested Titmouse",29.8744,-98.4862,"//www.xeno-canto.org/123414/download","A",12,"Baeolophus atricristatus"
"123411","Baeolophus","atricristatus","","Black-crested Titmouse",29.8744,-98.4862,"//www.xeno-canto.org/123411/download","A",20,"Baeolophus atricristatus"
"122454","Baeolophus","atricristatus","","Black-crested Titmouse",29.8973,-98.6427,"//www.xeno-canto.org/122454/download","A",10,"Baeolophus atricristatus"
"109406","Baeolophus","atricristatus","","Black-crested Titmouse",29.2723,-103.2934,"//www.xeno-canto.org/109406/download","A",119,"Baeolophus atricristatus"
"77332","Baeolophus","atricristatus","","Black-crested Titmouse",29.469,-98.705,"//www.xeno-canto.org/77332/download","A",6,"Baeolophus atricristatus"
"77331","Baeolophus","atricristatus","","Black-crested Titmouse",29.469,-98.705,"//www.xeno-canto.org/77331/download","A",10,"Baeolophus atricristatus"
"34320","Baeolophus","atricristatus","","Black-crested Titmouse",29.242,-103.3034,"//www.xeno-canto.org/34320/download","A",55,"Baeolophus atricristatus"
"34319","Baeolophus","atricristatus","","Black-crested Titmouse",29.242,-103.3034,"//www.xeno-canto.org/34319/download","A",24,"Baeolophus atricristatus"
"34318","Baeolophus","atricristatus","","Black-crested Titmouse",29.2512,-103.3098,"//www.xeno-canto.org/34318/download","A",44,"Baeolophus atricristatus"
"34317","Baeolophus","atricristatus","","Black-crested Titmouse",29.2512,-103.3098,"//www.xeno-canto.org/34317/download","A",59,"Baeolophus atricristatus"
"34259","Baeolophus","atricristatus","","Black-crested Titmouse",29.2512,-103.3098,"//www.xeno-canto.org/34259/download","A",75,"Baeolophus atricristatus"
"21967","Baeolophus","atricristatus","","Black-crested Titmouse",28.1137,-97.4228,"//www.xeno-canto.org/21967/download","A",67,"Baeolophus atricristatus"
"21966","Baeolophus","atricristatus","","Black-crested Titmouse",28.1137,-97.4228,"//www.xeno-canto.org/21966/download","A",59,"Baeolophus atricristatus"
"339932","Poecile","carolinensis","","Carolina Chickadee",28.9174,-95.5764,"//www.xeno-canto.org/339932/download","A",45,"Poecile carolinensis"
"227271","Poecile","carolinensis","","Carolina Chickadee",35.4426,-94.9857,"//www.xeno-canto.org/227271/download","A",27,"Poecile carolinensis"
"227270","Poecile","carolinensis","","Carolina Chickadee",35.4426,-94.9857,"//www.xeno-canto.org/227270/download","A",21,"Poecile carolinensis"
"154971","Poecile","carolinensis","","Carolina Chickadee",30.4334,-91.1667,"//www.xeno-canto.org/154971/download","A",11,"Poecile carolinensis"
"123410","Poecile","carolinensis","","Carolina Chickadee",29.8744,-98.4862,"//www.xeno-canto.org/123410/download","A",19,"Poecile carolinensis"
"123408","Poecile","carolinensis","","Carolina Chickadee",29.6374,-98.6288,"//www.xeno-canto.org/123408/download","A",14,"Poecile carolinensis"
"121934","Poecile","carolinensis","","Carolina Chickadee",30.4119,-97.7112,"//www.xeno-canto.org/121934/download","A",26,"Poecile carolinensis"
"121933","Poecile","carolinensis","","Carolina Chickadee",30.4119,-97.7112,"//www.xeno-canto.org/121933/download","A",20,"Poecile carolinensis"
"121932","Poecile","carolinensis","","Carolina Chickadee",30.4119,-97.7112,"//www.xeno-canto.org/121932/download","A",5,"Poecile carolinensis"
"121930","Poecile","carolinensis","","Carolina Chickadee",30.4119,-97.7112,"//www.xeno-canto.org/121930/download","A",25,"Poecile carolinensis"
"121929","Poecile","carolinensis","","Carolina Chickadee",30.4119,-97.7112,"//www.xeno-canto.org/121929/download","A",91,"Poecile carolinensis"
"112633","Poecile","carolinensis","","Carolina Chickadee",30.4487,-99.812,"//www.xeno-canto.org/112633/download","A",22,"Poecile carolinensis"
"70980","Poecile","carolinensis","","Carolina Chickadee",29.5826,-99.7309,"//www.xeno-canto.org/70980/download","A",14,"Poecile carolinensis"
"57446","Poecile","carolinensis","agilis","Carolina Chickadee",29.649,-95.014,"//www.xeno-canto.org/57446/download","A",3,"Poecile carolinensis"
"57445","Poecile","carolinensis","agilis","Carolina Chickadee",29.649,-95.014,"//www.xeno-canto.org/57445/download","A",3,"Poecile carolinensis"
"57321","Poecile","carolinensis","agilis","Carolina Chickadee",29.649,-95.014,"//www.xeno-canto.org/57321/download","A",30,"Poecile carolinensis"
"34951","Poecile","carolinensis","","Carolina Chickadee",29.7417,-100.3948,"//www.xeno-canto.org/34951/download","A",74,"Poecile carolinensis"
"34950","Poecile","carolinensis","","Carolina Chickadee",29.7417,-100.3948,"//www.xeno-canto.org/34950/download","A",89,"Poecile carolinensis"
"404748","Catherpes","mexicanus","","Canyon Wren",29.4758,-100.2272,"//www.xeno-canto.org/404748/download","A",16,"Catherpes mexicanus"
"321759","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"//www.xeno-canto.org/321759/download","A",125,"Catherpes mexicanus"
"321756","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"//www.xeno-canto.org/321756/download","A",73,"Catherpes mexicanus"
"321753","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"//www.xeno-canto.org/321753/download","A",60,"Catherpes mexicanus"
"321750","Catherpes","mexicanus","","Canyon Wren",37.0089,-102.7467,"//www.xeno-canto.org/321750/download","A",36,"Catherpes mexicanus"
"172817","Catherpes","mexicanus","","Canyon Wren",37.5525,-103.3089,"//www.xeno-canto.org/172817/download","A",88,"Catherpes mexicanus"
"172811","Catherpes","mexicanus","","Canyon Wren",37.5525,-103.3089,"//www.xeno-canto.org/172811/download","A",39,"Catherpes mexicanus"
"141459","Catherpes","mexicanus","","Canyon Wren",29.8168,-99.5767,"//www.xeno-canto.org/141459/download","A",43,"Catherpes mexicanus"
"123291","Catherpes","mexicanus","","Canyon Wren",29.7525,-99.8576,"//www.xeno-canto.org/123291/download","A",28,"Catherpes mexicanus"
"122449","Catherpes","mexicanus","","Canyon Wren",29.8999,-98.6416,"//www.xeno-canto.org/122449/download","A",41,"Catherpes mexicanus"
"87640","Catherpes","mexicanus","conspersus","Canyon Wren",37.56112,-102.39769,"//www.xeno-canto.org/87640/download","A",34,"Catherpes mexicanus"
"87639","Catherpes","mexicanus","conspersus","Canyon Wren",37.56112,-102.39769,"//www.xeno-canto.org/87639/download","A",59,"Catherpes mexicanus"
"33162","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"//www.xeno-canto.org/33162/download","A",59,"Catherpes mexicanus"
"33161","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"//www.xeno-canto.org/33161/download","A",37,"Catherpes mexicanus"
"33160","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"//www.xeno-canto.org/33160/download","A",19,"Catherpes mexicanus"
"33159","Catherpes","mexicanus","","Canyon Wren",37.0117,-102.7445,"//www.xeno-canto.org/33159/download","A",57,"Catherpes mexicanus"
"318283","Thryomanes","bewickii","","Bewick's Wren",37.3538,-103.7194,"//www.xeno-canto.org/318283/download","A",23,"Thryomanes bewickii"
"296660","Thryomanes","bewickii","","Bewick's Wren",29.2416,-103.2971,"//www.xeno-canto.org/296660/download","A",7,"Thryomanes bewickii"
"217858","Thryomanes","bewickii","","Bewick's Wren",29.2512,-103.3098,"//www.xeno-canto.org/217858/download","A",21,"Thryomanes bewickii"
"217857","Thryomanes","bewickii","","Bewick's Wren",29.2512,-103.3098,"//www.xeno-canto.org/217857/download","A",47,"Thryomanes bewickii"
"217854","Thryomanes","bewickii","","Bewick's Wren",29.2512,-103.3098,"//www.xeno-canto.org/217854/download","A",37,"Thryomanes bewickii"
"172752","Thryomanes","bewickii","","Bewick's Wren",37.1388,-103.0875,"//www.xeno-canto.org/172752/download","A",61,"Thryomanes bewickii"
"172751","Thryomanes","bewickii","","Bewick's Wren",37.1388,-103.0875,"//www.xeno-canto.org/172751/download","A",82,"Thryomanes bewickii"
"123370","Thryomanes","bewickii","cryptus","Bewick's Wren",30.4431,-99.8042,"//www.xeno-canto.org/123370/download","A",9,"Thryomanes bewickii"
"122453","Thryomanes","bewickii","cryptus","Bewick's Wren",29.6374,-98.6288,"//www.xeno-canto.org/122453/download","A",3,"Thryomanes bewickii"
"109397","Thryomanes","bewickii","","Bewick's Wren",29.2723,-103.2934,"//www.xeno-canto.org/109397/download","A",38,"Thryomanes bewickii"
"34806","Thryomanes","bewickii","","Bewick's Wren",29.242,-103.3034,"//www.xeno-canto.org/34806/download","A",59,"Thryomanes bewickii"
"34805","Thryomanes","bewickii","","Bewick's Wren",29.242,-103.3034,"//www.xeno-canto.org/34805/download","A",32,"Thryomanes bewickii"
"34804","Thryomanes","bewickii","","Bewick's Wren",29.242,-103.3034,"//www.xeno-canto.org/34804/download","A",25,"Thryomanes bewickii"
"505921","Thryothorus","ludovicianus","","Carolina Wren",26.0823,-98.129,"//www.xeno-canto.org/505921/download","A",49,"Thryothorus ludovicianus"
"498947","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"//www.xeno-canto.org/498947/download","A",70,"Thryothorus ludovicianus"
"498768","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"//www.xeno-canto.org/498768/download","A",85,"Thryothorus ludovicianus"
"498648","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"//www.xeno-canto.org/498648/download","A",13,"Thryothorus ludovicianus"
"498647","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"//www.xeno-canto.org/498647/download","A",96,"Thryothorus ludovicianus"
"498646","Thryothorus","ludovicianus","","Carolina Wren",30.9765,-91.9893,"//www.xeno-canto.org/498646/download","A",16,"Thryothorus ludovicianus"
"477368","Thryothorus","ludovicianus","","Carolina Wren",30.415,-91.179,"//www.xeno-canto.org/477368/download","A",16,"Thryothorus ludovicianus"
"477366","Thryothorus","ludovicianus","","Carolina Wren",30.415,-91.179,"//www.xeno-canto.org/477366/download","A",21,"Thryothorus ludovicianus"
"452779","Thryothorus","ludovicianus","","Carolina Wren",26.1253,-97.9532,"//www.xeno-canto.org/452779/download","A",60,"Thryothorus ludovicianus"
"432885","Thryothorus","ludovicianus","","Carolina Wren",35.1253,-92.9163,"//www.xeno-canto.org/432885/download","A",53,"Thryothorus ludovicianus"
"404722","Thryothorus","ludovicianus","","Carolina Wren",29.3056,-100.4212,"//www.xeno-canto.org/404722/download","A",29,"Thryothorus ludovicianus"
"360936","Thryothorus","ludovicianus","","Carolina Wren",30.441,-91.1667,"//www.xeno-canto.org/360936/download","A",52,"Thryothorus ludovicianus"
"323734","Thryothorus","ludovicianus","","Carolina Wren",32.4468,-93.6721,"//www.xeno-canto.org/323734/download","A",55,"Thryothorus ludovicianus"
"287906","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.3711,-95.6279,"//www.xeno-canto.org/287906/download","A",20,"Thryothorus ludovicianus"
"231097","Thryothorus","ludovicianus","","Carolina Wren",35.4426,-94.9857,"//www.xeno-canto.org/231097/download","A",35,"Thryothorus ludovicianus"
"210728","Thryothorus","ludovicianus","","Carolina Wren",30.6521,-95.9586,"//www.xeno-canto.org/210728/download","A",135,"Thryothorus ludovicianus"
"141460","Thryothorus","ludovicianus","","Carolina Wren",30.506,-97.9796,"//www.xeno-canto.org/141460/download","A",94,"Thryothorus ludovicianus"
"124068","Thryothorus","ludovicianus","","Carolina Wren",29.5892,-97.5841,"//www.xeno-canto.org/124068/download","A",15,"Thryothorus ludovicianus"
"123347","Thryothorus","ludovicianus","","Carolina Wren",29.4748,-98.7058,"//www.xeno-canto.org/123347/download","A",18,"Thryothorus ludovicianus"
"122452","Thryothorus","ludovicianus","","Carolina Wren",29.5892,-97.5841,"//www.xeno-canto.org/122452/download","A",23,"Thryothorus ludovicianus"
"122447","Thryothorus","ludovicianus","","Carolina Wren",29.469,-98.705,"//www.xeno-canto.org/122447/download","A",10,"Thryothorus ludovicianus"
"56229","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.649,-95.014,"//www.xeno-canto.org/56229/download","A",64,"Thryothorus ludovicianus"
"56157","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.649,-95.014,"//www.xeno-canto.org/56157/download","A",34,"Thryothorus ludovicianus"
"56154","Thryothorus","ludovicianus","ludovicianus","Carolina Wren",29.649,-95.014,"//www.xeno-canto.org/56154/download","A",53,"Thryothorus ludovicianus"
"34803","Thryothorus","ludovicianus","lomitensis","Carolina Wren",29.1823,-102.9595,"//www.xeno-canto.org/34803/download","A",74,"Thryothorus ludovicianus"
"33595","Thryothorus","ludovicianus","","Carolina Wren",35.6826,-93.7862,"//www.xeno-canto.org/33595/download","A",50,"Thryothorus ludovicianus"
"144069","Polioptila","caerulea","obscura","Blue-grey Gnatcatcher",29.2164,-103.3587,"//www.xeno-canto.org/144069/download","A",126,"Polioptila caerulea"
"35104","Polioptila","caerulea","caerulea","Blue-grey Gnatcatcher",29.7417,-100.3948,"//www.xeno-canto.org/35104/download","A",79,"Polioptila caerulea"
"35103","Polioptila","caerulea","caerulea","Blue-grey Gnatcatcher",29.7417,-100.3948,"//www.xeno-canto.org/35103/download","A",76,"Polioptila caerulea"
"34809","Polioptila","caerulea","amoenissima","Blue-grey Gnatcatcher",29.2164,-103.3587,"//www.xeno-canto.org/34809/download","A",53,"Polioptila caerulea"
"34321","Polioptila","caerulea","amoenissima","Blue-grey Gnatcatcher",29.2512,-103.3098,"//www.xeno-canto.org/34321/download","A",52,"Polioptila caerulea"
"477371","Mimus","polyglottos","","Northern Mockingbird",30.415,-91.179,"//www.xeno-canto.org/477371/download","A",58,"Mimus polyglottos"
"453028","Mimus","polyglottos","","Northern Mockingbird",26.0241,-97.4098,"//www.xeno-canto.org/453028/download","A",116,"Mimus polyglottos"
"321789","Mimus","polyglottos","","Northern Mockingbird",37.0089,-102.7467,"//www.xeno-canto.org/321789/download","A",136,"Mimus polyglottos"
"321788","Mimus","polyglottos","","Northern Mockingbird",37.0089,-102.7467,"//www.xeno-canto.org/321788/download","A",73,"Mimus polyglottos"
"321786","Mimus","polyglottos","","Northern Mockingbird",37.0089,-102.7467,"//www.xeno-canto.org/321786/download","A",96,"Mimus polyglottos"
"317019","Mimus","polyglottos","","Northern Mockingbird",29.7278,-93.8523,"//www.xeno-canto.org/317019/download","A",35,"Mimus polyglottos"
"179353","Mimus","polyglottos","","Northern Mockingbird",29.6762,-94.4335,"//www.xeno-canto.org/179353/download","A",33,"Mimus polyglottos"
"179352","Mimus","polyglottos","","Northern Mockingbird",29.6762,-94.4335,"//www.xeno-canto.org/179352/download","A",29,"Mimus polyglottos"
"179351","Mimus","polyglottos","","Northern Mockingbird",29.6762,-94.4335,"//www.xeno-canto.org/179351/download","A",43,"Mimus polyglottos"
"172648","Mimus","polyglottos","","Northern Mockingbird",37.1355,-103.0156,"//www.xeno-canto.org/172648/download","A",55,"Mimus polyglottos"
"172647","Mimus","polyglottos","","Northern Mockingbird",37.1355,-103.0156,"//www.xeno-canto.org/172647/download","A",88,"Mimus polyglottos"
"113125","Mimus","polyglottos","","Northern Mockingbird",32.7591,-94.9764,"//www.xeno-canto.org/113125/download","A",18,"Mimus polyglottos"
"109398","Mimus","polyglottos","","Northern Mockingbird",29.1823,-102.9595,"//www.xeno-canto.org/109398/download","A",53,"Mimus polyglottos"
"34577","Mimus","polyglottos","","Northern Mockingbird",29.1823,-102.9595,"//www.xeno-canto.org/34577/download","A",37,"Mimus polyglottos"
"34576","Mimus","polyglottos","","Northern Mockingbird",29.1823,-102.9595,"//www.xeno-canto.org/34576/download","A",83,"Mimus polyglottos"
"505909","Toxostoma","longirostre","","Long-billed Thrasher",26.0823,-98.129,"//www.xeno-canto.org/505909/download","A",30,"Toxostoma longirostre"
"452773","Toxostoma","longirostre","","Long-billed Thrasher",26.1253,-97.9532,"//www.xeno-canto.org/452773/download","A",30,"Toxostoma longirostre"
"452744","Toxostoma","longirostre","","Long-billed Thrasher",26.0737,-98.1442,"//www.xeno-canto.org/452744/download","A",84,"Toxostoma longirostre"
"429240","Toxostoma","longirostre","","Long-billed Thrasher",26.2291,-97.3479,"//www.xeno-canto.org/429240/download","A",20,"Toxostoma longirostre"
"175926","Toxostoma","longirostre","","Long-billed Thrasher",28.4732,-98.2555,"//www.xeno-canto.org/175926/download","A",19,"Toxostoma longirostre"
"147363","Toxostoma","longirostre","","Long-billed Thrasher",26.1762,-98.3862,"//www.xeno-canto.org/147363/download","A",135,"Toxostoma longirostre"
"133492","Toxostoma","longirostre","","Long-billed Thrasher",26.2159,-97.3406,"//www.xeno-canto.org/133492/download","A",35,"Toxostoma longirostre"
"133491","Toxostoma","longirostre","","Long-billed Thrasher",26.2159,-97.3406,"//www.xeno-canto.org/133491/download","A",106,"Toxostoma longirostre"
"133490","Toxostoma","longirostre","","Long-billed Thrasher",26.2159,-97.3406,"//www.xeno-canto.org/133490/download","A",14,"Toxostoma longirostre"
"133478","Toxostoma","longirostre","","Long-billed Thrasher",26.2159,-97.3406,"//www.xeno-canto.org/133478/download","A",48,"Toxostoma longirostre"
"133475","Toxostoma","longirostre","","Long-billed Thrasher",26.2159,-97.3406,"//www.xeno-canto.org/133475/download","A",120,"Toxostoma longirostre"
"124066","Toxostoma","longirostre","","Long-billed Thrasher",26.1253,-97.9532,"//www.xeno-canto.org/124066/download","A",14,"Toxostoma longirostre"
"123351","Toxostoma","longirostre","","Long-billed Thrasher",29.469,-98.705,"//www.xeno-canto.org/123351/download","A",56,"Toxostoma longirostre"
"122469","Toxostoma","longirostre","","Long-billed Thrasher",29.469,-98.705,"//www.xeno-canto.org/122469/download","A",33,"Toxostoma longirostre"
"21657","Toxostoma","longirostre","","Long-billed Thrasher",28.1137,-97.4228,"//www.xeno-canto.org/21657/download","A",38,"Toxostoma longirostre"
"21656","Toxostoma","longirostre","","Long-billed Thrasher",28.1137,-97.4228,"//www.xeno-canto.org/21656/download","A",78,"Toxostoma longirostre"
"1386","Toxostoma","longirostre","","Long-billed Thrasher",28.5028,-98.3056,"//www.xeno-canto.org/1386/download","A",12,"Toxostoma longirostre"
"452800","Turdus","grayi","","Clay-colored Thrush",26.1253,-97.9532,"//www.xeno-canto.org/452800/download","A",16,"Turdus grayi"
"452782","Turdus","grayi","","Clay-colored Thrush",26.1253,-97.9532,"//www.xeno-canto.org/452782/download","A",122,"Turdus grayi"
"452780","Turdus","grayi","","Clay-colored Thrush",26.1253,-97.9532,"//www.xeno-canto.org/452780/download","A",35,"Turdus grayi"
"429273","Turdus","grayi","","Clay-colored Thrush",26.0737,-98.1442,"//www.xeno-canto.org/429273/download","A",29,"Turdus grayi"
"277034","Turdus","grayi","","Clay-colored Thrush",26.9016,-99.2702,"//www.xeno-canto.org/277034/download","A",75,"Turdus grayi"
"277019","Turdus","grayi","","Clay-colored Thrush",26.9016,-99.2702,"//www.xeno-canto.org/277019/download","A",140,"Turdus grayi"
"161066","Turdus","grayi","","Clay-colored Thrush",26.0737,-98.1442,"//www.xeno-canto.org/161066/download","A",17,"Turdus grayi"
"153437","Spizella","atrogularis","","Black-chinned Sparrow",31.8825,-104.8646,"//www.xeno-canto.org/153437/download","A",50,"Spizella atrogularis"
"153436","Spizella","atrogularis","","Black-chinned Sparrow",29.269,-103.304,"//www.xeno-canto.org/153436/download","A",50,"Spizella atrogularis"
"153435","Spizella","atrogularis","","Black-chinned Sparrow",29.269,-103.304,"//www.xeno-canto.org/153435/download","A",51,"Spizella atrogularis"
"34571","Spizella","atrogularis","","Black-chinned Sparrow",29.2512,-103.3098,"//www.xeno-canto.org/34571/download","A",65,"Spizella atrogularis"
"34136","Spizella","atrogularis","","Black-chinned Sparrow",31.912536,-104.878922,"//www.xeno-canto.org/34136/download","A",9,"Spizella atrogularis"
"34135","Spizella","atrogularis","","Black-chinned Sparrow",31.912536,-104.878922,"//www.xeno-canto.org/34135/download","A",43,"Spizella atrogularis"
"34134","Spizella","atrogularis","","Black-chinned Sparrow",31.912536,-104.878922,"//www.xeno-canto.org/34134/download","A",59,"Spizella atrogularis"
"34034","Spizella","atrogularis","","Black-chinned Sparrow",31.912536,-104.878922,"//www.xeno-canto.org/34034/download","A",41,"Spizella atrogularis"
"416027","Peucaea","cassinii","","Cassin's Sparrow",31.2384,-103.578,"//www.xeno-canto.org/416027/download","A",33,"Peucaea cassinii"
"394562","Peucaea","cassinii","","Cassin's Sparrow",26.5647,-99.1269,"//www.xeno-canto.org/394562/download","A",134,"Peucaea cassinii"
"334752","Peucaea","cassinii","","Cassin's Sparrow",29.6183,-100.4509,"//www.xeno-canto.org/334752/download","A",74,"Peucaea cassinii"
"317257","Peucaea","cassinii","","Cassin's Sparrow",37.1437,-103.0057,"//www.xeno-canto.org/317257/download","A",83,"Peucaea cassinii"
"179851","Peucaea","cassinii","","Cassin's Sparrow",37.1578,-103.261,"//www.xeno-canto.org/179851/download","A",2,"Peucaea cassinii"
"179495","Peucaea","cassinii","","Cassin's Sparrow",37.2599,-103.1204,"//www.xeno-canto.org/179495/download","A",70,"Peucaea cassinii"
"179482","Peucaea","cassinii","","Cassin's Sparrow",37.2599,-103.1204,"//www.xeno-canto.org/179482/download","A",41,"Peucaea cassinii"
"172807","Peucaea","cassinii","","Cassin's Sparrow",37.3367,-103.3194,"//www.xeno-canto.org/172807/download","A",6,"Peucaea cassinii"
"172650","Peucaea","cassinii","","Cassin's Sparrow",37.089,-102.9585,"//www.xeno-canto.org/172650/download","A",59,"Peucaea cassinii"
"172649","Peucaea","cassinii","","Cassin's Sparrow",37.089,-102.9585,"//www.xeno-canto.org/172649/download","A",133,"Peucaea cassinii"
"123898","Peucaea","cassinii","","Cassin's Sparrow",35.9116,-100.2571,"//www.xeno-canto.org/123898/download","A",3,"Peucaea cassinii"
"123897","Peucaea","cassinii","","Cassin's Sparrow",35.9116,-100.2571,"//www.xeno-canto.org/123897/download","A",4,"Peucaea cassinii"
"123299","Peucaea","cassinii","","Cassin's Sparrow",31.2721,-104.5964,"//www.xeno-canto.org/123299/download","A",21,"Peucaea cassinii"
"1255","Peucaea","cassinii","","Cassin's Sparrow",29.49523,-99.71255,"//www.xeno-canto.org/1255/download","A",4,"Peucaea cassinii"
"152127","Peucaea","aestivalis","","Bachman's Sparrow",30.4705,-93.6809,"//www.xeno-canto.org/152127/download","A",99,"Peucaea aestivalis"
"152123","Peucaea","aestivalis","","Bachman's Sparrow",30.4705,-93.6809,"//www.xeno-canto.org/152123/download","A",16,"Peucaea aestivalis"
"113385","Peucaea","aestivalis","illinoensis","Bachman's Sparrow",30.9835,-93.1469,"//www.xeno-canto.org/113385/download","A",66,"Peucaea aestivalis"
"33782","Peucaea","aestivalis","illinoensis","Bachman's Sparrow",34.8095,-94.1459,"//www.xeno-canto.org/33782/download","A",50,"Peucaea aestivalis"
"33516","Peucaea","aestivalis","illinoensis","Bachman's Sparrow",34.8095,-94.1459,"//www.xeno-canto.org/33516/download","A",123,"Peucaea aestivalis"
"179857","Aimophila","ruficeps","","Rufous-crowned Sparrow",37.1578,-103.261,"//www.xeno-canto.org/179857/download","A",3,"Aimophila ruficeps"
"141541","Aimophila","ruficeps","","Rufous-crowned Sparrow",29.8168,-99.5767,"//www.xeno-canto.org/141541/download","A",76,"Aimophila ruficeps"
"113411","Aimophila","ruficeps","","Rufous-crowned Sparrow",29.2534,-103.2898,"//www.xeno-canto.org/113411/download","A",63,"Aimophila ruficeps"
"109436","Aimophila","ruficeps","","Rufous-crowned Sparrow",29.2534,-103.2898,"//www.xeno-canto.org/109436/download","A",61,"Aimophila ruficeps"
"109435","Aimophila","ruficeps","","Rufous-crowned Sparrow",29.2512,-103.3098,"//www.xeno-canto.org/109435/download","A",69,"Aimophila ruficeps"
"71055","Aimophila","ruficeps","","Rufous-crowned Sparrow",29.269,-103.304,"//www.xeno-canto.org/71055/download","A",36,"Aimophila ruficeps"
"401312","Arremonops","rufivirgatus","","Olive Sparrow",26.1475,-97.9889,"//www.xeno-canto.org/401312/download","A",22,"Arremonops rufivirgatus"
"277785","Arremonops","rufivirgatus","","Olive Sparrow",26.1253,-97.9532,"//www.xeno-canto.org/277785/download","A",22,"Arremonops rufivirgatus"
"164248","Arremonops","rufivirgatus","","Olive Sparrow",26.5151,-99.1156,"//www.xeno-canto.org/164248/download","A",36,"Arremonops rufivirgatus"
"164243","Arremonops","rufivirgatus","","Olive Sparrow",26.2159,-97.3406,"//www.xeno-canto.org/164243/download","A",113,"Arremonops rufivirgatus"
"143930","Arremonops","rufivirgatus","rufivirgatus","Olive Sparrow",25.8501,-97.4169,"//www.xeno-canto.org/143930/download","A",16,"Arremonops rufivirgatus"
"143929","Arremonops","rufivirgatus","rufivirgatus","Olive Sparrow",25.8501,-97.4169,"//www.xeno-canto.org/143929/download","A",44,"Arremonops rufivirgatus"
"143928","Arremonops","rufivirgatus","rufivirgatus","Olive Sparrow",25.8501,-97.4169,"//www.xeno-canto.org/143928/download","A",50,"Arremonops rufivirgatus"
"125809","Arremonops","rufivirgatus","","Olive Sparrow",25.8571,-97.4328,"//www.xeno-canto.org/125809/download","A",20,"Arremonops rufivirgatus"
"121578","Arremonops","rufivirgatus","","Olive Sparrow",28.8705,-99.3999,"//www.xeno-canto.org/121578/download","A",6,"Arremonops rufivirgatus"
"216117","Icteria","virens","","Yellow-breasted Chat",32.1112,-93.4641,"//www.xeno-canto.org/216117/download","A",37,"Icteria virens"
"172744","Icteria","virens","","Yellow-breasted Chat",37.1388,-103.0875,"//www.xeno-canto.org/172744/download","A",40,"Icteria virens"
"109433","Icteria","virens","","Yellow-breasted Chat",29.1648,-103.617,"//www.xeno-canto.org/109433/download","A",13,"Icteria virens"
